,index,country,admin_code,admin_name,year_month,year,month,fews_ipc,fews_proj_near,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,area,cropland_pct,pop,ruggedness_mean,pasture_pct,land seizures_0,slashed export_0,price rise_0,mass hunger_0,cyclone_0,failed crops_0,disruption to farming_0,massive starvation_0,abnormally low rainfall_0,withheld relief_0,international alarm_0,reduced national output_0,oppressive regimes_0,pests_0,continued deterioration_0,forests destroyed_0,man-made disaster_0,food insecurity_0,harvests are devastated_0,humanitarian situation_0,economic impoverishment_0,clan battle_0,population crisis_0,aid appeal_0,weather extremes_0,anti-western policies_0,rinderpest_0,inadequate rainfall_0,lack of authority_0,acute hunger_0,foreign troops_0,increased external debt_0,drought_0,conflict_0,failed rains_0,makeshift camps_0,civilians uprooted_0,dysfunction_0,foreign aid_0,violent suppression_0,military dictatorship_0,climatic hazards_0,migration_0,land grab_0,terrorism_0,bombing campaign_0,collapsing economy_0,military junta_0,climate change_0,rising inflation_0,international terrorists_0,cycle of poverty_0,bad harvests_0,destructive pattern_0,price of food_0,corrupt government_0,militia groups_0,poor soil quality_0,cattle plague_0,food assistance_0,continued strife_0,ecological crisis_0,hunger crises_0,rising food prices_0,restricted humanitarian access_0,water availability_0,alarming level_0,police torture_0,potato blight_0,the offensive_0,land invasions_0,clan warfare_0,stolen food aid_0,politically engineered_0,scanty rainfall_0,water distribution shortages_0,cattle death_0,asylum seekers_0,major offensive_0,without international aid_0,prolonged dry spell_0,rise_0,restricted relief flights_0,civil strife_0,aid workers died_0,rival warlords_0,land reform_0,lack of roads_0,pushing peasants off_0,locusts_0,gangs of bandits_0,repression_0,humanitarian disaster_0,years of warfare_0,floods_0,unable to sow_0,transport bottleneck_0,pirates_0,reduced imports_0,apathy_0,coup_0,epidemics_0,siege_0,power struggle_0,livestock had died_0,blockade_0,burning houses_0,brain drain_0,severe rains_0,infrastructure damage_0,land degradation_0,human rights abuses_0,lack of cultivation_0,harvest decline_0,flee_0,economic crisis_0,greenhouse gases_0,prolonged fighting_0,tragedy_0,slave trade_0,environmental degradation_0,infant mortality_0,catastrophe_0,wreaked havoc_0,internal strife_0,malnourished_0,secession_0,natural disaster_0,life-threatening hunger_0,air attack_0,corruption_0,call for donations_0,collapse of government_0,international intervention_0,refugees_0,disrupted trade_0,lack of agricultural infrastructure_0,rebel insurgency_0,brutal government_0,looting_0,displaced_0,food crisis_0,lack of rains_0,lack of alternatives_0,regimes were toppled_0,jihadist groups_0,toll on livestock_0,shortage of rains_0,devastated the economy_0,self reliance_0,cholera outbreak_0,international embargo_0,farmland_0,totalitarian_0,authoritarian_0,dictators_0,clans_0,gastrointestinal_0,terrorist_0,warlord_0,d'etat_0,overthrow_0,convoys_0,carbon_0,mayhem_0,dehydrated_0,mismanagement_0,province,land seizures_0_province,slashed export_0_province,price rise_0_province,mass hunger_0_province,cyclone_0_province,failed crops_0_province,disruption to farming_0_province,massive starvation_0_province,abnormally low rainfall_0_province,withheld relief_0_province,international alarm_0_province,reduced national output_0_province,oppressive regimes_0_province,pests_0_province,continued deterioration_0_province,forests destroyed_0_province,man-made disaster_0_province,food insecurity_0_province,harvests are devastated_0_province,humanitarian situation_0_province,economic impoverishment_0_province,clan battle_0_province,population crisis_0_province,aid appeal_0_province,weather extremes_0_province,anti-western policies_0_province,rinderpest_0_province,inadequate rainfall_0_province,lack of authority_0_province,acute hunger_0_province,foreign troops_0_province,increased external debt_0_province,drought_0_province,conflict_0_province,failed rains_0_province,makeshift camps_0_province,civilians uprooted_0_province,dysfunction_0_province,foreign aid_0_province,violent suppression_0_province,military dictatorship_0_province,climatic hazards_0_province,migration_0_province,land grab_0_province,terrorism_0_province,bombing campaign_0_province,collapsing economy_0_province,military junta_0_province,climate change_0_province,rising inflation_0_province,international terrorists_0_province,cycle of poverty_0_province,bad harvests_0_province,destructive pattern_0_province,price of food_0_province,corrupt government_0_province,militia groups_0_province,poor soil quality_0_province,cattle plague_0_province,food assistance_0_province,continued strife_0_province,ecological crisis_0_province,hunger crises_0_province,rising food prices_0_province,restricted humanitarian access_0_province,water availability_0_province,alarming level_0_province,police torture_0_province,potato blight_0_province,the offensive_0_province,land invasions_0_province,clan warfare_0_province,stolen food aid_0_province,politically engineered_0_province,scanty rainfall_0_province,water distribution shortages_0_province,cattle death_0_province,asylum seekers_0_province,major offensive_0_province,without international aid_0_province,prolonged dry spell_0_province,rise_0_province,restricted relief flights_0_province,civil strife_0_province,aid workers died_0_province,rival warlords_0_province,land reform_0_province,lack of roads_0_province,pushing peasants off_0_province,locusts_0_province,gangs of bandits_0_province,repression_0_province,humanitarian disaster_0_province,years of warfare_0_province,floods_0_province,unable to sow_0_province,transport bottleneck_0_province,pirates_0_province,reduced imports_0_province,apathy_0_province,coup_0_province,epidemics_0_province,siege_0_province,power struggle_0_province,livestock had died_0_province,blockade_0_province,burning houses_0_province,brain drain_0_province,severe rains_0_province,infrastructure damage_0_province,land degradation_0_province,human rights abuses_0_province,lack of cultivation_0_province,harvest decline_0_province,flee_0_province,economic crisis_0_province,greenhouse gases_0_province,prolonged fighting_0_province,tragedy_0_province,slave trade_0_province,environmental degradation_0_province,infant mortality_0_province,catastrophe_0_province,wreaked havoc_0_province,internal strife_0_province,malnourished_0_province,secession_0_province,natural disaster_0_province,life-threatening hunger_0_province,air attack_0_province,corruption_0_province,call for donations_0_province,collapse of government_0_province,international intervention_0_province,refugees_0_province,disrupted trade_0_province,lack of agricultural infrastructure_0_province,rebel insurgency_0_province,brutal government_0_province,looting_0_province,displaced_0_province,food crisis_0_province,lack of rains_0_province,lack of alternatives_0_province,regimes were toppled_0_province,jihadist groups_0_province,toll on livestock_0_province,shortage of rains_0_province,devastated the economy_0_province,self reliance_0_province,cholera outbreak_0_province,international embargo_0_province,farmland_0_province,totalitarian_0_province,authoritarian_0_province,dictators_0_province,clans_0_province,gastrointestinal_0_province,terrorist_0_province,warlord_0_province,d'etat_0_province,overthrow_0_province,convoys_0_province,carbon_0_province,mayhem_0_province,dehydrated_0_province,mismanagement_0_province,land seizures_0_country,slashed export_0_country,price rise_0_country,mass hunger_0_country,cyclone_0_country,failed crops_0_country,disruption to farming_0_country,massive starvation_0_country,abnormally low rainfall_0_country,withheld relief_0_country,international alarm_0_country,reduced national output_0_country,oppressive regimes_0_country,pests_0_country,continued deterioration_0_country,forests destroyed_0_country,man-made disaster_0_country,food insecurity_0_country,harvests are devastated_0_country,humanitarian situation_0_country,economic impoverishment_0_country,clan battle_0_country,population crisis_0_country,aid appeal_0_country,weather extremes_0_country,anti-western policies_0_country,rinderpest_0_country,inadequate rainfall_0_country,lack of authority_0_country,acute hunger_0_country,foreign troops_0_country,increased external debt_0_country,drought_0_country,conflict_0_country,failed rains_0_country,makeshift camps_0_country,civilians uprooted_0_country,dysfunction_0_country,foreign aid_0_country,violent suppression_0_country,military dictatorship_0_country,climatic hazards_0_country,migration_0_country,land grab_0_country,terrorism_0_country,bombing campaign_0_country,collapsing economy_0_country,military junta_0_country,climate change_0_country,rising inflation_0_country,international terrorists_0_country,cycle of poverty_0_country,bad harvests_0_country,destructive pattern_0_country,price of food_0_country,corrupt government_0_country,militia groups_0_country,poor soil quality_0_country,cattle plague_0_country,food assistance_0_country,continued strife_0_country,ecological crisis_0_country,hunger crises_0_country,rising food prices_0_country,restricted humanitarian access_0_country,water availability_0_country,alarming level_0_country,police torture_0_country,potato blight_0_country,the offensive_0_country,land invasions_0_country,clan warfare_0_country,stolen food aid_0_country,politically engineered_0_country,scanty rainfall_0_country,water distribution shortages_0_country,cattle death_0_country,asylum seekers_0_country,major offensive_0_country,without international aid_0_country,prolonged dry spell_0_country,rise_0_country,restricted relief flights_0_country,civil strife_0_country,aid workers died_0_country,rival warlords_0_country,land reform_0_country,lack of roads_0_country,pushing peasants off_0_country,locusts_0_country,gangs of bandits_0_country,repression_0_country,humanitarian disaster_0_country,years of warfare_0_country,floods_0_country,unable to sow_0_country,transport bottleneck_0_country,pirates_0_country,reduced imports_0_country,apathy_0_country,coup_0_country,epidemics_0_country,siege_0_country,power struggle_0_country,livestock had died_0_country,blockade_0_country,burning houses_0_country,brain drain_0_country,severe rains_0_country,infrastructure damage_0_country,land degradation_0_country,human rights abuses_0_country,lack of cultivation_0_country,harvest decline_0_country,flee_0_country,economic crisis_0_country,greenhouse gases_0_country,prolonged fighting_0_country,tragedy_0_country,slave trade_0_country,environmental degradation_0_country,infant mortality_0_country,catastrophe_0_country,wreaked havoc_0_country,internal strife_0_country,malnourished_0_country,secession_0_country,natural disaster_0_country,life-threatening hunger_0_country,air attack_0_country,corruption_0_country,call for donations_0_country,collapse of government_0_country,international intervention_0_country,refugees_0_country,disrupted trade_0_country,lack of agricultural infrastructure_0_country,rebel insurgency_0_country,brutal government_0_country,looting_0_country,displaced_0_country,food crisis_0_country,lack of rains_0_country,lack of alternatives_0_country,regimes were toppled_0_country,jihadist groups_0_country,toll on livestock_0_country,shortage of rains_0_country,devastated the economy_0_country,self reliance_0_country,cholera outbreak_0_country,international embargo_0_country,farmland_0_country,totalitarian_0_country,authoritarian_0_country,dictators_0_country,clans_0_country,gastrointestinal_0_country,terrorist_0_country,warlord_0_country,d'etat_0_country,overthrow_0_country,convoys_0_country,carbon_0_country,mayhem_0_country,dehydrated_0_country,mismanagement_0_country,ndvi_mean_province,ndvi_anom_province,rain_mean_province,rain_anom_province,et_mean_province,et_anom_province,acled_count_province,acled_fatalities_province,p_staple_food_province,ndvi_mean_country,ndvi_anom_country,rain_mean_country,rain_anom_country,et_mean_country,et_anom_country,acled_count_country,acled_fatalities_country,p_staple_food_country,area_province,cropland_pct_province,pop_province,ruggedness_mean_province,pasture_pct_province,area_country,cropland_pct_country,pop_country,ruggedness_mean_country,pasture_pct_country,ndvi_mean_3,ndvi_mean_4,ndvi_mean_5,ndvi_mean_6,ndvi_mean_7,ndvi_mean_8,ndvi_anom_3,ndvi_anom_4,ndvi_anom_5,ndvi_anom_6,ndvi_anom_7,ndvi_anom_8,rain_mean_3,rain_mean_4,rain_mean_5,rain_mean_6,rain_mean_7,rain_mean_8,rain_anom_3,rain_anom_4,rain_anom_5,rain_anom_6,rain_anom_7,rain_anom_8,et_mean_3,et_mean_4,et_mean_5,et_mean_6,et_mean_7,et_mean_8,et_anom_3,et_anom_4,et_anom_5,et_anom_6,et_anom_7,et_anom_8,acled_count_3,acled_count_4,acled_count_5,acled_count_6,acled_count_7,acled_count_8,acled_fatalities_3,acled_fatalities_4,acled_fatalities_5,acled_fatalities_6,acled_fatalities_7,acled_fatalities_8,p_staple_food_3,p_staple_food_4,p_staple_food_5,p_staple_food_6,p_staple_food_7,p_staple_food_8,ndvi_mean_province_3,ndvi_mean_province_4,ndvi_mean_province_5,ndvi_mean_province_6,ndvi_mean_province_7,ndvi_mean_province_8,ndvi_anom_province_3,ndvi_anom_province_4,ndvi_anom_province_5,ndvi_anom_province_6,ndvi_anom_province_7,ndvi_anom_province_8,rain_mean_province_3,rain_mean_province_4,rain_mean_province_5,rain_mean_province_6,rain_mean_province_7,rain_mean_province_8,rain_anom_province_3,rain_anom_province_4,rain_anom_province_5,rain_anom_province_6,rain_anom_province_7,rain_anom_province_8,et_mean_province_3,et_mean_province_4,et_mean_province_5,et_mean_province_6,et_mean_province_7,et_mean_province_8,et_anom_province_3,et_anom_province_4,et_anom_province_5,et_anom_province_6,et_anom_province_7,et_anom_province_8,acled_count_province_3,acled_count_province_4,acled_count_province_5,acled_count_province_6,acled_count_province_7,acled_count_province_8,acled_fatalities_province_3,acled_fatalities_province_4,acled_fatalities_province_5,acled_fatalities_province_6,acled_fatalities_province_7,acled_fatalities_province_8,p_staple_food_province_3,p_staple_food_province_4,p_staple_food_province_5,p_staple_food_province_6,p_staple_food_province_7,p_staple_food_province_8,ndvi_mean_country_3,ndvi_mean_country_4,ndvi_mean_country_5,ndvi_mean_country_6,ndvi_mean_country_7,ndvi_mean_country_8,ndvi_anom_country_3,ndvi_anom_country_4,ndvi_anom_country_5,ndvi_anom_country_6,ndvi_anom_country_7,ndvi_anom_country_8,rain_mean_country_3,rain_mean_country_4,rain_mean_country_5,rain_mean_country_6,rain_mean_country_7,rain_mean_country_8,rain_anom_country_3,rain_anom_country_4,rain_anom_country_5,rain_anom_country_6,rain_anom_country_7,rain_anom_country_8,et_mean_country_3,et_mean_country_4,et_mean_country_5,et_mean_country_6,et_mean_country_7,et_mean_country_8,et_anom_country_3,et_anom_country_4,et_anom_country_5,et_anom_country_6,et_anom_country_7,et_anom_country_8,acled_count_country_3,acled_count_country_4,acled_count_country_5,acled_count_country_6,acled_count_country_7,acled_count_country_8,acled_fatalities_country_3,acled_fatalities_country_4,acled_fatalities_country_5,acled_fatalities_country_6,acled_fatalities_country_7,acled_fatalities_country_8,p_staple_food_country_3,p_staple_food_country_4,p_staple_food_country_5,p_staple_food_country_6,p_staple_food_country_7,p_staple_food_country_8
0,30,Afghanistan,202,Kandahar,2009_07,2009,7,1.0,,0.106034572,106.5471456,0.353587587,-0.07084818,0.191124863,-0.073902697,0,0,1.0656691723509,54174.53381,1.417796244,1241226.0,101047.1587,16.24627876,-0.7656666666666666,0.5976666666666667,1.2266666666666666,0.9903333333333334,0.8356666666666667,1.153333333333333,-0.93,1.3189999999999995,0.6900000000000001,-0.64,-0.9956666666666668,1.608666666666667,-0.6593333333333333,0.5466666666666666,0.993,1.3163333333333331,-0.2056666666666667,1.121,0.7210000000000001,-0.996,0.6093333333333334,-0.8993333333333333,0.3,-0.8973333333333334,-0.944,0.909,0.6513333333333333,0.351,-0.5950000000000001,-0.148,-0.4549999999999999,-0.259,1.3693333333333333,-0.1073333333333333,0.5296666666666667,1.1236666666666666,-0.7776666666666666,0.8176666666666667,0.6343333333333334,-0.3536666666666666,-0.426,-0.8093333333333333,-0.914,0.6943333333333332,0.9693333333333332,1.3013333333333337,-0.2269999999999999,1.5526666666666666,0.1616666666666667,0.9,-0.6306666666666667,1.2126666666666666,-0.25,0.6753333333333332,0.676,-0.5173333333333333,0.7659999999999999,0.0226666666666666,0.4383333333333333,1.1403333333333332,0.4903333333333333,-0.4936666666666667,-0.1119999999999999,-0.0373333333333333,-0.748,-0.8363333333333334,0.4526666666666666,-0.2743333333333334,0.9106666666666666,0.3996666666666667,-0.104,1.661,1.5689999999999995,0.3950000000000001,-0.1563333333333333,0.7846666666666666,-0.6676666666666667,1.479,-0.3859999999999999,0.8356666666666667,0.1979999999999999,-0.5156666666666667,-0.905,-0.0246666666666666,0.8293333333333334,-0.5676666666666667,0.2483333333333334,1.0176666666666667,1.51,-0.8119999999999999,0.5203333333333333,-0.513,-0.1179999999999999,-0.2803333333333333,0.8446666666666668,0.0313333333333333,1.2236666666666665,0.4103333333333334,-0.5273333333333333,0.6653333333333333,0.1179999999999999,1.024,1.4003333333333334,0.987,0.3806666666666667,0.5116666666666667,0.1933333333333332,0.2653333333333333,-0.544,1.349,1.2050000000000003,-0.0056666666666667,-0.156,0.1063333333333332,0.0869999999999999,0.2186666666666667,-0.4853333333333333,0.2666666666666666,-0.7726666666666666,0.7260000000000001,-0.5466666666666666,0.4413333333333334,1.087,-0.7456666666666667,0.5159999999999999,-0.394,-0.5223333333333333,-0.877,-0.0873333333333333,0.6229999999999999,1.0776666666666666,-0.2976666666666666,1.032,0.1739999999999999,-0.0096666666666666,-0.7433333333333334,1.4763333333333335,-0.7693333333333333,-0.1493333333333333,0.1119999999999999,0.2383333333333332,-0.0053333333333333,0.1739999999999999,-0.5656666666666667,0.1493333333333332,1.4319999999999995,-0.574,-0.3743333333333333,0.8523333333333334,0.8993333333333332,-0.2196666666666666,1.4983333333333335,1.101,0.1913333333333334,0.1739999999999999,0.4960000000000001,0.8270000000000001,-0.192,-0.2843333333333334,-0.6686666666666667,0.6473333333333334,-0.8913333333333334,0.1126666666666667,1.2653333333333332,0.6669999999999999,0.1736666666666667,-0.073,Kandahar,-0.7656666666666666,0.5976666666666667,1.2266666666666666,0.9903333333333334,0.8356666666666667,1.153333333333333,-0.93,1.3189999999999995,0.6900000000000001,-0.64,-0.9956666666666668,1.608666666666667,-0.6593333333333333,0.5466666666666666,0.993,1.3163333333333331,-0.2056666666666667,1.121,0.7210000000000001,-0.996,0.6093333333333334,-0.8993333333333333,0.3,-0.8973333333333334,-0.944,0.909,0.6513333333333333,0.351,-0.5950000000000001,-0.148,-0.4549999999999999,-0.259,1.3693333333333333,-0.1073333333333333,0.5296666666666667,1.1236666666666666,-0.7776666666666666,0.8176666666666667,0.6343333333333334,-0.3536666666666666,-0.426,-0.8093333333333333,-0.914,0.6943333333333332,0.9693333333333332,1.3013333333333337,-0.2269999999999999,1.5526666666666666,0.1616666666666667,0.9,-0.6306666666666667,1.2126666666666666,-0.25,0.6753333333333332,0.676,-0.5173333333333333,0.7659999999999999,0.0226666666666666,0.4383333333333333,1.1403333333333332,0.4903333333333333,-0.4936666666666667,-0.1119999999999999,-0.0373333333333333,-0.748,-0.8363333333333334,0.4526666666666666,-0.2743333333333334,0.9106666666666666,0.3996666666666667,-0.104,1.661,1.5689999999999995,0.3950000000000001,-0.1563333333333333,0.7846666666666666,-0.6676666666666667,1.479,-0.3859999999999999,0.8356666666666667,0.1979999999999999,-0.5156666666666667,-0.905,-0.0246666666666666,0.8293333333333334,-0.5676666666666667,0.2483333333333334,1.0176666666666667,1.51,-0.8119999999999999,0.5203333333333333,-0.513,-0.1179999999999999,-0.2803333333333333,0.8446666666666668,0.0313333333333333,1.2236666666666665,0.4103333333333334,-0.5273333333333333,0.6653333333333333,0.1179999999999999,1.024,1.4003333333333334,0.987,0.3806666666666667,0.5116666666666667,0.1933333333333332,0.2653333333333333,-0.544,1.349,1.2050000000000003,-0.0056666666666667,-0.156,0.1063333333333332,0.0869999999999999,0.2186666666666667,-0.4853333333333333,0.2666666666666666,-0.7726666666666666,0.7260000000000001,-0.5466666666666666,0.4413333333333334,1.087,-0.7456666666666667,0.5159999999999999,-0.394,-0.5223333333333333,-0.877,-0.0873333333333333,0.6229999999999999,1.0776666666666666,-0.2976666666666666,1.032,0.1739999999999999,-0.0096666666666666,-0.7433333333333334,1.4763333333333335,-0.7693333333333333,-0.1493333333333333,0.1119999999999999,0.2383333333333332,-0.0053333333333333,0.1739999999999999,-0.5656666666666667,0.1493333333333332,1.4319999999999995,-0.574,-0.3743333333333333,0.8523333333333334,0.8993333333333332,-0.2196666666666666,1.4983333333333335,1.101,0.1913333333333334,0.1739999999999999,0.4960000000000001,0.8270000000000001,-0.192,-0.2843333333333334,-0.6686666666666667,0.6473333333333334,-0.8913333333333334,0.1126666666666667,1.2653333333333332,0.6669999999999999,0.1736666666666667,-0.073,-0.7656666666666666,0.5976666666666667,1.2266666666666666,0.9903333333333334,0.8356666666666667,1.153333333333333,-0.93,1.3189999999999995,0.6900000000000001,-0.64,-0.9956666666666668,1.608666666666667,-0.6593333333333333,0.5466666666666666,0.993,1.3163333333333331,-0.2056666666666667,1.121,0.7210000000000001,-0.996,0.6093333333333334,-0.8993333333333333,0.3,-0.8973333333333334,-0.944,0.909,0.6513333333333333,0.351,-0.5950000000000001,-0.148,-0.4549999999999999,-0.259,1.3693333333333333,-0.1073333333333333,0.5296666666666667,1.1236666666666666,-0.7776666666666666,0.8176666666666667,0.6343333333333334,-0.3536666666666666,-0.426,-0.8093333333333333,-0.914,0.6943333333333332,0.9693333333333332,1.3013333333333337,-0.2269999999999999,1.5526666666666666,0.1616666666666667,0.9,-0.6306666666666667,1.2126666666666666,-0.25,0.6753333333333332,0.676,-0.5173333333333333,0.7659999999999999,0.0226666666666666,0.4383333333333333,1.1403333333333332,0.4903333333333333,-0.4936666666666667,-0.1119999999999999,-0.0373333333333333,-0.748,-0.8363333333333334,0.4526666666666666,-0.2743333333333334,0.9106666666666666,0.3996666666666667,-0.104,1.661,1.5689999999999995,0.3950000000000001,-0.1563333333333333,0.7846666666666666,-0.6676666666666667,1.479,-0.3859999999999999,0.8356666666666667,0.1979999999999999,-0.5156666666666667,-0.905,-0.0246666666666666,0.8293333333333334,-0.5676666666666667,0.2483333333333334,1.0176666666666667,1.51,-0.8119999999999999,0.5203333333333333,-0.513,-0.1179999999999999,-0.2803333333333333,0.8446666666666668,0.0313333333333333,1.2236666666666665,0.4103333333333334,-0.5273333333333333,0.6653333333333333,0.1179999999999999,1.024,1.4003333333333334,0.987,0.3806666666666667,0.5116666666666667,0.1933333333333332,0.2653333333333333,-0.544,1.349,1.2050000000000003,-0.0056666666666667,-0.156,0.1063333333333332,0.0869999999999999,0.2186666666666667,-0.4853333333333333,0.2666666666666666,-0.7726666666666666,0.7260000000000001,-0.5466666666666666,0.4413333333333334,1.087,-0.7456666666666667,0.5159999999999999,-0.394,-0.5223333333333333,-0.877,-0.0873333333333333,0.6229999999999999,1.0776666666666666,-0.2976666666666666,1.032,0.1739999999999999,-0.0096666666666666,-0.7433333333333334,1.4763333333333335,-0.7693333333333333,-0.1493333333333333,0.1119999999999999,0.2383333333333332,-0.0053333333333333,0.1739999999999999,-0.5656666666666667,0.1493333333333332,1.4319999999999995,-0.574,-0.3743333333333333,0.8523333333333334,0.8993333333333332,-0.2196666666666666,1.4983333333333335,1.101,0.1913333333333334,0.1739999999999999,0.4960000000000001,0.8270000000000001,-0.192,-0.2843333333333334,-0.6686666666666667,0.6473333333333334,-0.8913333333333334,0.1126666666666667,1.2653333333333332,0.6669999999999999,0.1736666666666667,-0.073,0.106034572,106.5471456,0.353587587,-0.07084818,0.191124863,-0.073902697,0.0,0.0,1.0656691723509,0.106034572,106.5471456,0.353587587,-0.07084818,0.191124863,-0.073902697,0.0,0.0,1.0656691723509,54174.53381,1.417796244,1241226.0,101047.1587,16.24627876,54174.53381,1.417796244,1241226.0,101047.1587,16.24627876,0.106034572,0.106034572,0.106034572,0.106034572,0.106034572,0.106034572,106.5471456,106.5471456,106.5471456,106.5471456,106.5471456,106.5471456,0.353587587,0.353587587,0.353587587,0.353587587,0.353587587,0.353587587,-0.07084818,-0.07084818,-0.07084818,-0.07084818,-0.07084818,-0.07084818,0.191124863,0.191124863,0.191124863,0.191124863,0.191124863,0.191124863,-0.073902697,-0.073902697,-0.073902697,-0.073902697,-0.073902697,-0.073902697,0,0,0,0,0,0,0,0,0,0,0,0,1.0656691723509,1.0656691723509,1.0656691723509,1.0656691723509,1.0656691723509,1.0656691723509,0.106034572,0.106034572,0.106034572,0.106034572,0.106034572,0.106034572,106.5471456,106.5471456,106.5471456,106.5471456,106.5471456,106.5471456,0.353587587,0.353587587,0.353587587,0.353587587,0.353587587,0.353587587,-0.07084818,-0.07084818,-0.07084818,-0.07084818,-0.07084818,-0.07084818,0.191124863,0.191124863,0.191124863,0.191124863,0.191124863,0.191124863,-0.073902697,-0.073902697,-0.073902697,-0.073902697,-0.073902697,-0.073902697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0656691723509,1.0656691723509,1.0656691723509,1.0656691723509,1.0656691723509,1.0656691723509,0.106034572,0.106034572,0.106034572,0.106034572,0.106034572,0.106034572,106.5471456,106.5471456,106.5471456,106.5471456,106.5471456,106.5471456,0.353587587,0.353587587,0.353587587,0.353587587,0.353587587,0.353587587,-0.07084818,-0.07084818,-0.07084818,-0.07084818,-0.07084818,-0.07084818,0.191124863,0.191124863,0.191124863,0.191124863,0.191124863,0.191124863,-0.073902697,-0.073902697,-0.073902697,-0.073902697,-0.073902697,-0.073902697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0656691723509,1.0656691723509,1.0656691723509,1.0656691723509,1.0656691723509,1.0656691723509
